--------------------------------------------------------------------------------
Marvellous Infosystems Process Logger : Sun Oct  1 23:06:56 2023
--------------------------------------------------------------------------------

{'name': 'CoreServicesUIAgent', 'pid': 468, 'username': 'shubhamborse', 'vms': 400201.3125}
{'name': 'sharingd', 'pid': 469, 'username': 'shubhamborse', 'vms': 398763.515625}
{'name': 'iconservicesagent', 'pid': 471, 'username': 'shubhamborse', 'vms': 398702.4375}
{'name': 'extensionkitservice', 'pid': 473, 'username': 'shubhamborse', 'vms': 398673.90625}
{'name': 'fmfd', 'pid': 474, 'username': 'shubhamborse', 'vms': 398714.0625}
{'name': 'ReportCrash', 'pid': 475, 'username': 'shubhamborse', 'vms': 398513.328125}
{'name': 'knowledge-agent', 'pid': 476, 'username': 'shubhamborse', 'vms': 398705.65625}
{'name': 'pbs', 'pid': 477, 'username': 'shubhamborse', 'vms': 398575.078125}
{'name': 'StatusKitAgent', 'pid': 478, 'username': 'shubhamborse', 'vms': 398700.515625}
{'name': 'spindump_agent', 'pid': 480, 'username': 'shubhamborse', 'vms': 398502.203125}
{'name': 'imagent', 'pid': 481, 'username': 'shubhamborse', 'vms': 398698.65625}
{'name': 'com.apple.geod', 'pid': 482, 'username': 'shubhamborse', 'vms': 398706.234375}
{'name': 'ContinuityCaptureAgent', 'pid': 483, 'username': 'shubhamborse', 'vms': 398696.859375}
{'name': 'com.apple.FaceTime.FTConversationService', 'pid': 484, 'username': 'shubhamborse', 'vms': 398955.125}
{'name': 'IMDPersistenceAgent', 'pid': 485, 'username': 'shubhamborse', 'vms': 398703.203125}
{'name': 'triald', 'pid': 486, 'username': 'shubhamborse', 'vms': 398697.078125}
{'name': 'useractivityd', 'pid': 488, 'username': 'shubhamborse', 'vms': 398696.3125}
{'name': 'mediaremoteagent', 'pid': 489, 'username': 'shubhamborse', 'vms': 398537.484375}
{'name': 'avconferenced', 'pid': 490, 'username': 'shubhamborse', 'vms': 399401.984375}
{'name': 'suggestd', 'pid': 491, 'username': 'shubhamborse', 'vms': 398994.4375}
{'name': 'HomeWidget', 'pid': 492, 'username': 'shubhamborse', 'vms': 398709.625}
{'name': 'Dock', 'pid': 494, 'username': 'shubhamborse', 'vms': 400133.796875}
{'name': 'ControlCenter', 'pid': 495, 'username': 'shubhamborse', 'vms': 400260.359375}
{'name': 'neagent', 'pid': 496, 'username': 'shubhamborse', 'vms': 398702.484375}
{'name': 'SystemUIServer', 'pid': 497, 'username': 'shubhamborse', 'vms': 399524.4375}
{'name': 'Finder', 'pid': 498, 'username': 'shubhamborse', 'vms': 400621.125}
{'name': 'Spotlight', 'pid': 501, 'username': 'shubhamborse', 'vms': 400250.03125}
{'name': 'ScreenTimeWidgetExtension', 'pid': 502, 'username': 'shubhamborse', 'vms': 398947.21875}
{'name': 'QuickLookUIService', 'pid': 503, 'username': 'shubhamborse', 'vms': 399301.296875}
{'name': 'replayd', 'pid': 504, 'username': 'shubhamborse', 'vms': 398657.640625}
{'name': 'sociallayerd', 'pid': 505, 'username': 'shubhamborse', 'vms': 398695.5}
{'name': 'com.apple.Safari.History', 'pid': 506, 'username': 'shubhamborse', 'vms': 400234.59375}
{'name': 'AMPDeviceDiscoveryAgent', 'pid': 508, 'username': 'shubhamborse', 'vms': 398667.375}
{'name': 'parsecd', 'pid': 509, 'username': 'shubhamborse', 'vms': 398705.8125}
{'name': 'com.apple.dock.extra', 'pid': 511, 'username': 'shubhamborse', 'vms': 399208.390625}
{'name': 'AudioComponentRegistrar', 'pid': 513, 'username': 'shubhamborse', 'vms': 398695.171875}
{'name': 'com.apple.quicklook.ThumbnailsAgent', 'pid': 515, 'username': 'shubhamborse', 'vms': 399206.515625}
{'name': 'com.apple.accessibility.mediaaccessibilityd', 'pid': 516, 'username': 'shubhamborse', 'vms': 398666.0625}
{'name': 'SafariBookmarksSyncAgent', 'pid': 519, 'username': 'shubhamborse', 'vms': 398857.421875}
{'name': 'iCloudNotificationAgent', 'pid': 520, 'username': 'shubhamborse', 'vms': 398715.4375}
{'name': 'CarbonComponentScannerXPC', 'pid': 521, 'username': 'shubhamborse', 'vms': 33222.62890625}
{'name': 'translationd', 'pid': 523, 'username': 'shubhamborse', 'vms': 398725.875}
{'name': 'ContextService', 'pid': 524, 'username': 'shubhamborse', 'vms': 398802.265625}
{'name': 'PasswordBreachAgent', 'pid': 525, 'username': 'shubhamborse', 'vms': 398663.453125}
{'name': 'WeatherWidget', 'pid': 526, 'username': 'shubhamborse', 'vms': 398866.1875}
{'name': 'CallHistoryPluginHelper', 'pid': 527, 'username': 'shubhamborse', 'vms': 398702.078125}
{'name': 'imklaunchagent', 'pid': 529, 'username': 'shubhamborse', 'vms': 398570.234375}
{'name': 'itunescloudd', 'pid': 532, 'username': 'shubhamborse', 'vms': 398742.875}
{'name': 'SafariLaunchAgent', 'pid': 533, 'username': 'shubhamborse', 'vms': 398695.671875}
{'name': 'passd', 'pid': 535, 'username': 'shubhamborse', 'vms': 398716.5625}
{'name': 'PAH_Extension', 'pid': 538, 'username': 'shubhamborse', 'vms': 398720.671875}
{'name': 'commerce', 'pid': 541, 'username': 'shubhamborse', 'vms': 398715.484375}
{'name': 'WiFiVelocityAgent', 'pid': 542, 'username': 'shubhamborse', 'vms': 398665.578125}
{'name': 'cdpd', 'pid': 544, 'username': 'shubhamborse', 'vms': 398694.796875}
{'name': 'colorsync.useragent', 'pid': 545, 'username': 'shubhamborse', 'vms': 398687.75}
{'name': 'com.apple.ColorSyncXPCAgent', 'pid': 546, 'username': 'shubhamborse', 'vms': 398503.03125}
{'name': 'Keychain Circle Notification', 'pid': 547, 'username': 'shubhamborse', 'vms': 398715.75}
{'name': 'ProtectedCloudKeySyncing', 'pid': 549, 'username': 'shubhamborse', 'vms': 398695.359375}
{'name': 'CloudKeychainProxy', 'pid': 550, 'username': 'shubhamborse', 'vms': 398665.875}
{'name': 'seserviced', 'pid': 551, 'username': 'shubhamborse', 'vms': 398651.25}
{'name': 'maild', 'pid': 553, 'username': 'shubhamborse', 'vms': 398696.609375}
{'name': 'CMFSyncAgent', 'pid': 555, 'username': 'shubhamborse', 'vms': 398502.671875}
{'name': 'webpushd', 'pid': 556, 'username': 'shubhamborse', 'vms': 398854.765625}
{'name': 'financed', 'pid': 557, 'username': 'shubhamborse', 'vms': 398701.015625}
{'name': 'AssetCacheLocatorService', 'pid': 558, 'username': 'shubhamborse', 'vms': 398699.5}
{'name': 'ContainerMetadataExtractor', 'pid': 562, 'username': 'shubhamborse', 'vms': 398659.28125}
{'name': 'gamecontrolleragentd', 'pid': 567, 'username': 'shubhamborse', 'vms': 398666.078125}
{'name': 'followupd', 'pid': 574, 'username': 'shubhamborse', 'vms': 398665.75}
{'name': 'PlugInLibraryService', 'pid': 576, 'username': 'shubhamborse', 'vms': 398502.125}
{'name': 'heard', 'pid': 584, 'username': 'shubhamborse', 'vms': 398702.453125}
{'name': 'corespeechd', 'pid': 585, 'username': 'shubhamborse', 'vms': 398722.6875}
{'name': 'Siri', 'pid': 590, 'username': 'shubhamborse', 'vms': 399649.953125}
{'name': 'icdd', 'pid': 591, 'username': 'shubhamborse', 'vms': 398695.375}
{'name': 'askpermissiond', 'pid': 593, 'username': 'shubhamborse', 'vms': 398666.78125}
{'name': 'AirPlayUIAgent', 'pid': 595, 'username': 'shubhamborse', 'vms': 399288.796875}
{'name': 'cloudpaird', 'pid': 597, 'username': 'shubhamborse', 'vms': 398698.515625}
{'name': 'diagnostics_agent', 'pid': 598, 'username': 'shubhamborse', 'vms': 398662.078125}
{'name': 'bluetoothuserd', 'pid': 599, 'username': 'shubhamborse', 'vms': 398566.890625}
{'name': 'TextInputMenuAgent', 'pid': 600, 'username': 'shubhamborse', 'vms': 399992.0}
{'name': 'ctkahp', 'pid': 603, 'username': 'shubhamborse', 'vms': 398665.640625}
{'name': 'TextInputSwitcher', 'pid': 606, 'username': 'shubhamborse', 'vms': 398742.875}
{'name': 'Cloudflare WARP', 'pid': 607, 'username': 'shubhamborse', 'vms': 404667.78125}
{'name': 'com.apple.siri.embeddedspeech', 'pid': 609, 'username': 'shubhamborse', 'vms': 399370.859375}
{'name': 'loginitemregisterd', 'pid': 620, 'username': 'shubhamborse', 'vms': 398666.625}
{'name': 'MTLAssetUpgraderD', 'pid': 623, 'username': 'shubhamborse', 'vms': 398659.875}
{'name': 'deleted', 'pid': 634, 'username': 'shubhamborse', 'vms': 398703.34375}
{'name': 'UIKitSystem', 'pid': 635, 'username': 'shubhamborse', 'vms': 399915.453125}
{'name': 'progressd', 'pid': 636, 'username': 'shubhamborse', 'vms': 398699.0625}
{'name': 'mdbulkimport', 'pid': 637, 'username': 'shubhamborse', 'vms': 398669.109375}
{'name': 'storedownloadd', 'pid': 642, 'username': 'shubhamborse', 'vms': 398667.0625}
{'name': 'appstoreagent', 'pid': 643, 'username': 'shubhamborse', 'vms': 398746.03125}
{'name': 'geodMachServiceBridge', 'pid': 644, 'username': 'shubhamborse', 'vms': 398687.171875}
{'name': 'contentlinkingd', 'pid': 654, 'username': 'shubhamborse', 'vms': 398695.96875}
{'name': 'com.apple.audio.ComponentTagHelper', 'pid': 658, 'username': 'shubhamborse', 'vms': 398502.078125}
{'name': 'diagnosticextensionsd', 'pid': 663, 'username': 'shubhamborse', 'vms': 398679.953125}
{'name': 'ndoagent', 'pid': 664, 'username': 'shubhamborse', 'vms': 398530.734375}
{'name': 'XProtectPluginService', 'pid': 665, 'username': 'shubhamborse', 'vms': 398660.09375}
{'name': 'CategoriesService', 'pid': 669, 'username': 'shubhamborse', 'vms': 398672.40625}
{'name': 'promotedcontentd', 'pid': 682, 'username': 'shubhamborse', 'vms': 398649.734375}
{'name': 'SoftwareUpdateNotificationManager', 'pid': 689, 'username': 'shubhamborse', 'vms': 398834.6875}
{'name': 'installerauthagent', 'pid': 694, 'username': 'shubhamborse', 'vms': 398528.484375}
{'name': 'IDSBlastDoorService', 'pid': 697, 'username': 'shubhamborse', 'vms': 398622.234375}
{'name': 'transparencyd', 'pid': 698, 'username': 'shubhamborse', 'vms': 398674.0}
{'name': 'AppleSpell', 'pid': 723, 'username': 'shubhamborse', 'vms': 399455.625}
{'name': 'keyboardservicesd', 'pid': 724, 'username': 'shubhamborse', 'vms': 398663.421875}
{'name': 'extensionkitservice', 'pid': 725, 'username': 'shubhamborse', 'vms': 398630.59375}
{'name': 'CalendarFocusConfigurationExtension', 'pid': 726, 'username': 'shubhamborse', 'vms': 398556.640625}
{'name': 'MailShortcutsExtension', 'pid': 727, 'username': 'shubhamborse', 'vms': 398693.640625}
{'name': 'SafariLinkExtension', 'pid': 728, 'username': 'shubhamborse', 'vms': 398702.859375}
{'name': 'MessagesActionExtension', 'pid': 729, 'username': 'shubhamborse', 'vms': 398566.65625}
{'name': 'CalendarWidgetExtension', 'pid': 730, 'username': 'shubhamborse', 'vms': 398737.859375}
{'name': 'naturallanguaged', 'pid': 731, 'username': 'shubhamborse', 'vms': 398676.578125}
{'name': 'SiriNCService', 'pid': 737, 'username': 'shubhamborse', 'vms': 398715.375}
{'name': 'com.apple.audio.SandboxHelper', 'pid': 765, 'username': 'shubhamborse', 'vms': 398648.0625}
{'name': 'QuickLookSatellite', 'pid': 836, 'username': 'shubhamborse', 'vms': 399340.796875}
{'name': 'WorldClockWidget', 'pid': 849, 'username': 'shubhamborse', 'vms': 398729.296875}
{'name': 'StocksWidget', 'pid': 850, 'username': 'shubhamborse', 'vms': 398763.59375}
{'name': 'com.apple.WebKit.Networking', 'pid': 1203, 'username': 'shubhamborse', 'vms': 403017.203125}
{'name': 'devicecheckd', 'pid': 1234, 'username': 'shubhamborse', 'vms': 398629.515625}
{'name': 'adprivacyd', 'pid': 1265, 'username': 'shubhamborse', 'vms': 398676.25}
{'name': 'CoreSpotlightService', 'pid': 1291, 'username': 'shubhamborse', 'vms': 399205.375}
{'name': 'EscrowSecurityAlert', 'pid': 1398, 'username': 'shubhamborse', 'vms': 398658.765625}
{'name': 'coreautha', 'pid': 1480, 'username': 'shubhamborse', 'vms': 399320.5}
{'name': 'MTLCompilerService', 'pid': 1672, 'username': 'shubhamborse', 'vms': 399237.3125}
{'name': 'com.apple.Safari.SafeBrowsing.Service', 'pid': 1712, 'username': 'shubhamborse', 'vms': 398726.859375}
{'name': 'reversetemplated', 'pid': 1782, 'username': 'shubhamborse', 'vms': 403047.953125}
{'name': 'assistant_service', 'pid': 1810, 'username': 'shubhamborse', 'vms': 398711.046875}
{'name': 'storeaccountd', 'pid': 1814, 'username': 'shubhamborse', 'vms': 398634.09375}
{'name': 'OSDUIHelper', 'pid': 1826, 'username': 'shubhamborse', 'vms': 399447.78125}
{'name': 'weatherd', 'pid': 1832, 'username': 'shubhamborse', 'vms': 398660.953125}
{'name': 'biomesyncd', 'pid': 1848, 'username': 'shubhamborse', 'vms': 398699.640625}
{'name': 'dataaccessd', 'pid': 1896, 'username': 'shubhamborse', 'vms': 398685.453125}
{'name': 'peopled', 'pid': 1897, 'username': 'shubhamborse', 'vms': 398702.46875}
{'name': 'remindd', 'pid': 1902, 'username': 'shubhamborse', 'vms': 398694.75}
{'name': 'proactiveeventtrackerd', 'pid': 1930, 'username': 'shubhamborse', 'vms': 398660.0625}
{'name': 'mapspushd', 'pid': 2179, 'username': 'shubhamborse', 'vms': 398680.25}
{'name': 'mdworker', 'pid': 2332, 'username': 'shubhamborse', 'vms': 398630.578125}
{'name': 'universalAccessAuthWarn', 'pid': 2422, 'username': 'shubhamborse', 'vms': 400033.875}
{'name': 'mediaanalysisd', 'pid': 3039, 'username': 'shubhamborse', 'vms': 398742.53125}
{'name': 'AuthenticationServicesAgent', 'pid': 3567, 'username': 'shubhamborse', 'vms': 398665.46875}
{'name': 'intelligenceplatformd', 'pid': 5617, 'username': 'shubhamborse', 'vms': 398662.953125}
{'name': 'IMAutomaticHistoryDeletionAgent', 'pid': 5619, 'username': 'shubhamborse', 'vms': 398660.84375}
{'name': 'betaenrollmentd', 'pid': 5620, 'username': 'shubhamborse', 'vms': 399843.96875}
{'name': 'metrickitd', 'pid': 5637, 'username': 'shubhamborse', 'vms': 398658.5625}
{'name': 'PlugInLibraryService', 'pid': 10498, 'username': 'shubhamborse', 'vms': 398520.125}
{'name': 'mdwrite', 'pid': 18847, 'username': 'shubhamborse', 'vms': 398522.15625}
{'name': 'PowerChime', 'pid': 19470, 'username': 'shubhamborse', 'vms': 398763.640625}
{'name': 'backgroundassets.user', 'pid': 19508, 'username': 'shubhamborse', 'vms': 398530.953125}
{'name': 'photoanalysisd', 'pid': 19510, 'username': 'shubhamborse', 'vms': 398534.15625}
{'name': 'localizationswitcherd', 'pid': 19528, 'username': 'shubhamborse', 'vms': 398531.25}
{'name': 'nbagent', 'pid': 19529, 'username': 'shubhamborse', 'vms': 403109.984375}
{'name': 'photolibraryd', 'pid': 19635, 'username': 'shubhamborse', 'vms': 398704.09375}
{'name': 'ScopedBookmarkAgent', 'pid': 19636, 'username': 'shubhamborse', 'vms': 398688.40625}
{'name': 'cloudphotod', 'pid': 19645, 'username': 'shubhamborse', 'vms': 398664.71875}
{'name': 'RemoteManagementAgent', 'pid': 19671, 'username': 'shubhamborse', 'vms': 398661.734375}
{'name': 'InteractiveLegacyProfilesSubscriber', 'pid': 19672, 'username': 'shubhamborse', 'vms': 399078.109375}
{'name': 'LegacyProfilesSubscriber', 'pid': 19673, 'username': 'shubhamborse', 'vms': 399078.109375}
{'name': 'PasscodeSettingsSubscriber', 'pid': 19674, 'username': 'shubhamborse', 'vms': 399078.109375}
{'name': 'AccountSubscriber', 'pid': 19675, 'username': 'shubhamborse', 'vms': 399081.296875}
{'name': 'ManagementTestSubscriber', 'pid': 19676, 'username': 'shubhamborse', 'vms': 399107.1875}
{'name': 'proactived', 'pid': 19751, 'username': 'shubhamborse', 'vms': 398630.078125}
{'name': 'sirittsd', 'pid': 19768, 'username': 'shubhamborse', 'vms': 398686.71875}
{'name': 'media-indexer', 'pid': 19800, 'username': 'shubhamborse', 'vms': 398689.296875}
{'name': 'AMPLibraryAgent', 'pid': 19801, 'username': 'shubhamborse', 'vms': 398716.328125}
{'name': 'PodcastContentService', 'pid': 19803, 'username': 'shubhamborse', 'vms': 398660.765625}
{'name': 'com.apple.BKAgentService', 'pid': 19804, 'username': 'shubhamborse', 'vms': 398531.671875}
{'name': 'AMPArtworkAgent', 'pid': 19805, 'username': 'shubhamborse', 'vms': 398665.984375}
{'name': 'XProtect', 'pid': 19863, 'username': 'shubhamborse', 'vms': 398949.671875}
{'name': 'trustd', 'pid': 19872, 'username': 'shubhamborse', 'vms': 398702.578125}
{'name': 'ThumbnailExtension_macOS', 'pid': 20419, 'username': 'shubhamborse', 'vms': 398737.078125}
{'name': 'QLPreviewGenerationExtension', 'pid': 20434, 'username': 'shubhamborse', 'vms': 398719.875}
{'name': 'DiskUnmountWatcher', 'pid': 20585, 'username': 'shubhamborse', 'vms': 398502.4375}
{'name': 'XprotectService', 'pid': 21547, 'username': 'shubhamborse', 'vms': 398695.78125}
{'name': 'studentd', 'pid': 26282, 'username': 'shubhamborse', 'vms': 398759.734375}
{'name': 'com.apple.CloudPhotosConfiguration', 'pid': 26286, 'username': 'shubhamborse', 'vms': 398696.171875}
{'name': 'searchpartyuseragent', 'pid': 26293, 'username': 'shubhamborse', 'vms': 398704.875}
{'name': 'Family', 'pid': 26294, 'username': 'shubhamborse', 'vms': 398718.078125}
{'name': 'nsattributedstringagent', 'pid': 26348, 'username': 'shubhamborse', 'vms': 403200.734375}
{'name': 'PlugInLibraryService', 'pid': 27065, 'username': 'shubhamborse', 'vms': 398493.125}
{'name': 'Electron', 'pid': 27512, 'username': 'shubhamborse', 'vms': 1547530.53125}
{'name': 'chrome_crashpad_handler', 'pid': 27515, 'username': 'shubhamborse', 'vms': 431254.390625}
{'name': 'Code Helper (GPU)', 'pid': 27516, 'username': 'shubhamborse', 'vms': 431843.265625}
{'name': 'VTDecoderXPCService', 'pid': 27517, 'username': 'shubhamborse', 'vms': 399515.578125}
{'name': 'Code Helper', 'pid': 27518, 'username': 'shubhamborse', 'vms': 431474.4375}
{'name': 'Code Helper (Renderer)', 'pid': 27520, 'username': 'shubhamborse', 'vms': 1557350.03125}
{'name': 'Code Helper', 'pid': 27540, 'username': 'shubhamborse', 'vms': 1546948.859375}
{'name': 'Code Helper', 'pid': 27543, 'username': 'shubhamborse', 'vms': 1546945.65625}
{'name': 'Google Chrome', 'pid': 27640, 'username': 'shubhamborse', 'vms': 432117.5625}
{'name': 'chrome_crashpad_handler', 'pid': 27642, 'username': 'shubhamborse', 'vms': 431256.296875}
{'name': 'Google Chrome Helper (GPU)', 'pid': 27648, 'username': 'shubhamborse', 'vms': 432111.046875}
{'name': 'Google Chrome Helper', 'pid': 27649, 'username': 'shubhamborse', 'vms': 431742.578125}
{'name': 'Google Chrome Helper', 'pid': 27652, 'username': 'shubhamborse', 'vms': 431580.390625}
{'name': 'Google Chrome Helper (Renderer)', 'pid': 27669, 'username': 'shubhamborse', 'vms': 1557283.359375}
{'name': 'WhatsApp', 'pid': 28666, 'username': 'shubhamborse', 'vms': 72245.828125}
{'name': 'WhatsApp Helper (GPU)', 'pid': 28668, 'username': 'shubhamborse', 'vms': 35237.515625}
{'name': 'WhatsApp Helper', 'pid': 28670, 'username': 'shubhamborse', 'vms': 34574.90234375}
{'name': 'VTDecoderXPCService', 'pid': 28671, 'username': 'shubhamborse', 'vms': 399384.578125}
{'name': 'chrome_crashpad_handler', 'pid': 28673, 'username': 'shubhamborse', 'vms': 33509.1015625}
{'name': 'VTEncoderXPCService', 'pid': 28674, 'username': 'shubhamborse', 'vms': 399493.8125}
{'name': 'WhatsApp Helper (Renderer)', 'pid': 28675, 'username': 'shubhamborse', 'vms': 86504.51953125}
{'name': 'WhatsApp Helper', 'pid': 28679, 'username': 'shubhamborse', 'vms': 34068.359375}
{'name': 'com.apple.audio.SandboxHelper', 'pid': 28680, 'username': 'shubhamborse', 'vms': 398639.0625}
{'name': 'WhatsApp Helper (Renderer)', 'pid': 28696, 'username': 'shubhamborse', 'vms': 71537.8046875}
{'name': 'MTLCompilerService', 'pid': 28868, 'username': 'shubhamborse', 'vms': 399501.796875}
{'name': 'Google Chrome Helper (Renderer)', 'pid': 28899, 'username': 'shubhamborse', 'vms': 1559333.0}
{'name': 'MTLCompilerService', 'pid': 29352, 'username': 'shubhamborse', 'vms': 399656.3125}
{'name': 'Google Chrome Helper (Renderer)', 'pid': 29402, 'username': 'shubhamborse', 'vms': 1557489.984375}
{'name': 'Google Chrome Helper (Renderer)', 'pid': 29417, 'username': 'shubhamborse', 'vms': 1557262.484375}
{'name': 'VTEncoderXPCService', 'pid': 29422, 'username': 'shubhamborse', 'vms': 400043.0}
{'name': 'Google Chrome Helper', 'pid': 29423, 'username': 'shubhamborse', 'vms': 431704.703125}
{'name': 'MTLCompilerService', 'pid': 29424, 'username': 'shubhamborse', 'vms': 399626.4375}
{'name': 'com.apple.audio.SandboxHelper', 'pid': 29425, 'username': 'shubhamborse', 'vms': 398640.0625}
{'name': 'Google Chrome Helper (Renderer)', 'pid': 29429, 'username': 'shubhamborse', 'vms': 1557282.390625}
{'name': 'com.apple.appkit.xpc.openAndSavePanelService', 'pid': 29548, 'username': 'shubhamborse', 'vms': 399348.734375}
{'name': 'QuickLookUIService', 'pid': 29549, 'username': 'shubhamborse', 'vms': 399161.796875}
{'name': 'Code Helper', 'pid': 29555, 'username': 'shubhamborse', 'vms': 1546941.5}
